demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
56,controllers,PASS,run,0,20.364355,833acd006473c7d3b15edab630458e0d6098299041ac0850bf0dd2e8805e90a6,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.err.txt,c7f7430fc72a75f406a529f67d119728ebad1f55b43713b4fc9ad1729f25f80b,f5e77d1c0760411daab72a905be3a6857e6de36e2c294f89baae057b14b68404,
58,general_relativity,PASS,run,0,1.169264,4a573b4927fb8682d04293870edd17e90aa84c972f12da542e448a4eebc9b7be,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-58-emergent-weak-field-gr.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-58-emergent-weak-field-gr.err.txt,51161aef05bec954c78b01d34186ca214c13ad7950d7470321e2d4ed6365d2d3,f88b058fa935fe5c42dfe6b7c419ef5aff0af563f54f74a6a449e918601de914,
59,controllers,PASS,run,0,0.658038,e2c60511de1f189674d6de23fa3a2e49fe5515c9a6b14738e715d1adf3cf1b1f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-59-electromagnetism.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-59-electromagnetism.err.txt,049728967e362fc49559e297cefd63b0f392cf768857d0c8ac9881e5c373e374,d08bda10cb25f4a936eeab5960d1419880898b4d7558a46719818b03c013a318,
60,quantum,PASS,run,0,0.272116,fba4ac6667a7e649d774e3aee773be53362fd17c92af83a116c2122536b660f2,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/quantum__demo-60-quantum-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/quantum__demo-60-quantum-master-flagship.err.txt,0ffa7a83b56fd8f25580d0adec47e055fd25de8e4dbfe79c4eb835a791d477b7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
63,general_relativity,PASS,run,0,0.134434,ac29eabd147832e91543a2f1b2975d222ea526e2536e9c34a63e3fb193b4c37d,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.err.txt,b2d491a8a9183e713048fca74123ac914b7aaf0ace2ce3e35f142fa4211f6768,d28d2cdfc44fd8aa9c1f8033ea98b5007dd8eb6976a2763e0873089fb2acf675,
64,substrate,PASS,run,0,0.07946,6c0694a41546b177acc71cc8e29d6ca3395e2c8feacedc5affe2063a4251aca5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.err.txt,16327b6cd0c05736ccc2ac9e70fb4eb0e32b13ff868d187187b764dbb8db7cbc,32d37004e3a4e4a22878824c52cf7dc3139912100a73c1a7cbea4a11209afa9d,
65,infinity,PASS,run,0,3.891344,fbc59e24b80b3f94061e68fa213b7cc6b7b37090d1cb6b14ea0d05f2b4161d3a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/infinity__demo-65-continuous-lift-paradox.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/infinity__demo-65-continuous-lift-paradox.err.txt,137ce91e5affd08e3ea6f795f18858cde05150b96755b2cac59e2aaaba855d2c,a3eba0d313dafa5c500d29d333d096a3bd7baccce8c90289a9bda316c9fd2cc8,
66,quantum_gravity,PASS,cert,0,0.15787,5e431f10e79a0aa5947fb14b0922c6500871332b8d981cd7a3fb36723660742b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.err.txt,073d03d952126f4117df22e19cab0beb327392ba2ba738a5acd632fd98185e1b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
67,infinity,PASS,run,0,64.391028,4e00a354e960da013f75906cb6ca0071accf045710fb6808a159967fa31d9028,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/infinity__demo-67-navier-stokes-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/infinity__demo-67-navier-stokes-master-flagship.err.txt,8855de4b806e9cb36c520bd5aa3704d3e142cb7859d03ae177634e9b9f6d63f5,32e8f71a46c7d7eb2aa634cda46d75956e45cbdbed5b3446ba6b0833acc323c7,
68,general_relativity,PASS,run,0,1.585256,98e3c3a6c8865c0434d55a38347cb804432d52e62efeb5177ce4b26f1c35a424,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-68-general-relativity-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/general_relativity__demo-68-general-relativity-master-flagship.err.txt,d0b5d9b2f9b8c82d070c2ee9e5186df5e1e4f0154f72c2f0f92bfd746b2ba9fa,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
69,controllers,PASS,run,0,5.861881,f88eb6ef2f6c2ce1a11c4cd6664880b49a22c85486e91c5e4a1dec081383da1e,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.err.txt,b1b25d524fbd22d96e8876fd047e0ee9e75f7013f27f3b8144df508dbb311c79,d6bcb715ef78f3fbb4345e486fa1ab8f3b37a4d18a611d13f806ac86aa6bc5b1,
70,standard_model,PASS,run,0,0.780015,22d96168011f931ec65be9e4526037ea35ef55c2107effd54bd42b6d55b9492a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/standard_model__demo-70-higgs-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/standard_model__demo-70-higgs-master-flagship.err.txt,33f6e09d53be9505768741e6333da30be459edf2e9e5fa07b7d4256d2f5cd8cc,c89620149a3f26388d03aa3885210e8e56cfab2074abb32e29de8d94eb4477e3,
71,foundations,PASS,run,0,0.378599,78bf2731adce3bdd46f7ac93c12c14f72890f7d41adbb4151b2dac9e234929d5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/foundations__demo-71-one-action-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/foundations__demo-71-one-action-master-flagship.err.txt,003faebf9c775f4dea887888ec096ccf2d9b49dcf0e527eb5a05b74c78d2170e,b53ac8327fcac23156a6eda205dc95a4866f4244317f14b28a92b0495363c309,
72,sm,PASS,run,0,0.171555,a3fbbc7f14770ef32eb551ff70d69e2613429935741a9228b5175af4c22f5b1b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/sm__demo-72-yukawa.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/sm__demo-72-yukawa.err.txt,7798379ddacb10d602d9be6d94dd64898d86564759ca6adb754a099f7f56e8a0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
73,standard_model,PASS,run,0,0.164215,33514b94c635ef02f20ed4eaaf8dee9f01b6bf99dec80c9377d8d3a2920ea2a5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/standard_model__demo-73-flavor-completion-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/standard_model__demo-73-flavor-completion-master-flagship.err.txt,e131bf8ba52b2baa7672245af74593bf166a94f106c2a2641c5cfe73ba18fabc,d10597a140b1c7dc9c792266032e26b0fcb12fe1cda20e7da82aae08784a8378,
75,foundations,PASS,run,0,0.403201,25d17946394abb9bda0d483a7a2c86749104c75a5856bfbd5c0792fcdf7a19bc,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/foundations__demo-75-prediction-ledger-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/foundations__demo-75-prediction-ledger-master-flagship.err.txt,1eec2290f383b38d0bec2c0a08d035fedc78f603a318d23eab48c50b334e0e99,b624c400c9f4ab788d13ec2687cb4fc177507ab33b7f583e1409e60dd3ecbfaf,
76,sm,PASS,run,0,0.276592,8cb834c2124473a177c7a5fd8a20a59035318876f903f8ab7b44eb62a231056f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/sm__demo-76-primorial-yukawa-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T033821Z/logs/sm__demo-76-primorial-yukawa-master-flagship.err.txt,d1068949e7acea83308155387d720d93ad18c326c68b25f8be9dd3e009b13ef3,2a457bc6e8417388f848dafe56fb5197938a00c5dd8d5d94b284d16df88a0605,
