demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
58,general_relativity,PASS,run,0,0.9129,4a573b4927fb8682d04293870edd17e90aa84c972f12da542e448a4eebc9b7be,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-58-emergent-weak-field-gr.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-58-emergent-weak-field-gr.err.txt,0eda38b0ba8d46679fa60bccaa3a610290de2bf1229e60e71cd7686d2b245aa2,f88b058fa935fe5c42dfe6b7c419ef5aff0af563f54f74a6a449e918601de914,
59,controllers,PASS,run,0,0.676516,e2c60511de1f189674d6de23fa3a2e49fe5515c9a6b14738e715d1adf3cf1b1f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/controllers__demo-59-electromagnetism.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/controllers__demo-59-electromagnetism.err.txt,4f1d287412f97ea60319226343a8b679fba9332de4187c7b15621e3d569e72e0,d08bda10cb25f4a936eeab5960d1419880898b4d7558a46719818b03c013a318,
60,quantum,PASS,run,0,0.247521,fba4ac6667a7e649d774e3aee773be53362fd17c92af83a116c2122536b660f2,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/quantum__demo-60-quantum-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/quantum__demo-60-quantum-master-flagship.err.txt,2296efd109c87dbe1fd95af063299c43ea67a977d88591ea4e4617e3ac08c79d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
63,general_relativity,PASS,run,0,0.177825,ac29eabd147832e91543a2f1b2975d222ea526e2536e9c34a63e3fb193b4c37d,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.err.txt,83e15b0d5dc73af940210bd761ba0b8d0b1d1815ab5a012ad0629965a2b6f68a,d28d2cdfc44fd8aa9c1f8033ea98b5007dd8eb6976a2763e0873089fb2acf675,
64,substrate,PASS,run,0,0.100338,6c0694a41546b177acc71cc8e29d6ca3395e2c8feacedc5affe2063a4251aca5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.err.txt,305138ed4010e289a120433e55c3915b83f1aa7276780a08595c706501d64086,32d37004e3a4e4a22878824c52cf7dc3139912100a73c1a7cbea4a11209afa9d,
65,infinity,PASS,run,0,3.123797,fbc59e24b80b3f94061e68fa213b7cc6b7b37090d1cb6b14ea0d05f2b4161d3a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/infinity__demo-65-continuous-lift-paradox.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/infinity__demo-65-continuous-lift-paradox.err.txt,c5a026ec581aa90f3a65497c7e7f55ab82548436b5ee176f2724f0dc60f70e93,a3eba0d313dafa5c500d29d333d096a3bd7baccce8c90289a9bda316c9fd2cc8,
66,quantum_gravity,PASS,cert,0,0.132336,e19b7bffc95a64eee20d39dd311015a74c9c36f9d3c3f5d43e7c90828bc4d530,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.err.txt,f9f1166b9732f4b4d5a09ef5b77d0991ae8a944e81476e02fb3e4364519164be,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
67,infinity,PASS,run,0,64.561896,4e00a354e960da013f75906cb6ca0071accf045710fb6808a159967fa31d9028,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/infinity__demo-67-navier-stokes-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/infinity__demo-67-navier-stokes-master-flagship.err.txt,68fa5a83bf107358de88e469906b9b1b7ee7786d16b34f90fee65bd0cd54edaf,32e8f71a46c7d7eb2aa634cda46d75956e45cbdbed5b3446ba6b0833acc323c7,
68,general_relativity,PASS,run,0,1.760091,98e3c3a6c8865c0434d55a38347cb804432d52e62efeb5177ce4b26f1c35a424,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-68-general-relativity-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/general_relativity__demo-68-general-relativity-master-flagship.err.txt,9f0f74f1a015195a5bca8ba322b92ba661fe62dc7ae98d985b142f24155d1c1f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
69,controllers,PASS,run,0,6.343494,f88eb6ef2f6c2ce1a11c4cd6664880b49a22c85486e91c5e4a1dec081383da1e,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.err.txt,82a2eba6fb1d68aefa8e3b4fa7e466fcf2fb94311364cc53a2ab4cfc5176fc35,d6bcb715ef78f3fbb4345e486fa1ab8f3b37a4d18a611d13f806ac86aa6bc5b1,
70,standard_model,PASS,run,0,0.828743,22d96168011f931ec65be9e4526037ea35ef55c2107effd54bd42b6d55b9492a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/standard_model__demo-70-higgs-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/standard_model__demo-70-higgs-master-flagship.err.txt,0576eff83ed99a0caffef96480e35a6a99f2aa41e6b991f8679066aee71ca2cc,c89620149a3f26388d03aa3885210e8e56cfab2074abb32e29de8d94eb4477e3,
71,foundations,PASS,run,0,0.234995,78bf2731adce3bdd46f7ac93c12c14f72890f7d41adbb4151b2dac9e234929d5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/foundations__demo-71-one-action-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/foundations__demo-71-one-action-master-flagship.err.txt,f274600114fb91b2a3eb44a30db183ed732332ae875f6a162ec6605297dc8845,b53ac8327fcac23156a6eda205dc95a4866f4244317f14b28a92b0495363c309,
72,sm,PASS,run,0,0.143327,a3fbbc7f14770ef32eb551ff70d69e2613429935741a9228b5175af4c22f5b1b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/sm__demo-72-yukawa.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/sm__demo-72-yukawa.err.txt,b3cd217a612c96f6c4d06901e35b96c5525b9401d0427561e3c9aac092fbcabd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
73,standard_model,PASS,run,0,0.162891,33514b94c635ef02f20ed4eaaf8dee9f01b6bf99dec80c9377d8d3a2920ea2a5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/standard_model__demo-73-flavor-completion-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/standard_model__demo-73-flavor-completion-master-flagship.err.txt,492f2cb66868dd8d9fe982881857bbf0e874574ed26b4f39e325b4049bf7bb55,d10597a140b1c7dc9c792266032e26b0fcb12fe1cda20e7da82aae08784a8378,
75,foundations,PASS,run,0,0.161202,25d17946394abb9bda0d483a7a2c86749104c75a5856bfbd5c0792fcdf7a19bc,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/foundations__demo-75-prediction-ledger-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/foundations__demo-75-prediction-ledger-master-flagship.err.txt,16c18b69f425aa8ea32be5478b5c2d1fb6492d0b79281cba77a2ecfd86ea3236,b624c400c9f4ab788d13ec2687cb4fc177507ab33b7f583e1409e60dd3ecbfaf,
76,sm,PASS,run,0,0.224124,8cb834c2124473a177c7a5fd8a20a59035318876f903f8ab7b44eb62a231056f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/sm__demo-76-primorial-yukawa-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T032659Z/logs/sm__demo-76-primorial-yukawa-master-flagship.err.txt,1701ffc8bebda0f92ea01da608ab37ba623ac2f1ff32b0c024ef00e490cc79e5,2a457bc6e8417388f848dafe56fb5197938a00c5dd8d5d94b284d16df88a0605,
