demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
56,controllers,PASS,run,0,26.665683,833acd006473c7d3b15edab630458e0d6098299041ac0850bf0dd2e8805e90a6,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-56-deterministic-operator-calculus-vs-fd.err.txt,7e030862dfabd726cf699dd590b36f7caf23b9b2a6672aa5152176d29a25a486,f5e77d1c0760411daab72a905be3a6857e6de36e2c294f89baae057b14b68404,
58,general_relativity,PASS,run,0,0.924084,4a573b4927fb8682d04293870edd17e90aa84c972f12da542e448a4eebc9b7be,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-58-emergent-weak-field-gr.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-58-emergent-weak-field-gr.err.txt,70bdde5c59e7e852e2aca245b25d77f0eee85e894f57db366c2ab3995eb35bfa,f88b058fa935fe5c42dfe6b7c419ef5aff0af563f54f74a6a449e918601de914,
59,controllers,PASS,run,0,0.803363,e2c60511de1f189674d6de23fa3a2e49fe5515c9a6b14738e715d1adf3cf1b1f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-59-electromagnetism.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-59-electromagnetism.err.txt,dab77fd3e548376430d7246c57cc541bda9c89811c6a82ea38ac5e44930795f1,d08bda10cb25f4a936eeab5960d1419880898b4d7558a46719818b03c013a318,
60,quantum,PASS,run,0,0.256067,fba4ac6667a7e649d774e3aee773be53362fd17c92af83a116c2122536b660f2,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/quantum__demo-60-quantum-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/quantum__demo-60-quantum-master-flagship.err.txt,8758486c897dbbf66096e5db27b64439aa520fdeddc03698494bc46204e5270d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
63,general_relativity,PASS,run,0,0.153131,ac29eabd147832e91543a2f1b2975d222ea526e2536e9c34a63e3fb193b4c37d,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-63-gravitational-wave-inspiral-phasing.err.txt,690fb17b96bc819ccf84349b1e20abc0bbe5ef7979279a8067df5894311b5de8,d28d2cdfc44fd8aa9c1f8033ea98b5007dd8eb6976a2763e0873089fb2acf675,
64,substrate,PASS,run,0,0.143006,6c0694a41546b177acc71cc8e29d6ca3395e2c8feacedc5affe2063a4251aca5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/substrate__demo-64-base-gauge-invariance-integer-selector.err.txt,69dce0e6eede855ef78a9e8d641330352ed0d38a3f1b4045339a6ae4ea166a35,32d37004e3a4e4a22878824c52cf7dc3139912100a73c1a7cbea4a11209afa9d,
65,infinity,PASS,run,0,2.936689,fbc59e24b80b3f94061e68fa213b7cc6b7b37090d1cb6b14ea0d05f2b4161d3a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/infinity__demo-65-continuous-lift-paradox.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/infinity__demo-65-continuous-lift-paradox.err.txt,d70be7978e3d247e9b2a463a69253cfe2a80ccca9dd996124815d7c37109c22b,a3eba0d313dafa5c500d29d333d096a3bd7baccce8c90289a9bda316c9fd2cc8,
66,quantum_gravity,PASS,cert,0,0.109968,e19b7bffc95a64eee20d39dd311015a74c9c36f9d3c3f5d43e7c90828bc4d530,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.err.txt,4d2d275a1c66834a9318b13090c07c0b58c3a3053666b3f37839750d3de8bc94,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
67,infinity,PASS,run,0,64.436961,4e00a354e960da013f75906cb6ca0071accf045710fb6808a159967fa31d9028,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/infinity__demo-67-navier-stokes-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/infinity__demo-67-navier-stokes-master-flagship.err.txt,7a890dd82cf5ef0986478d1420b165e29cb89865d0ca6fcc908c143080f14bb6,32e8f71a46c7d7eb2aa634cda46d75956e45cbdbed5b3446ba6b0833acc323c7,
68,general_relativity,PASS,run,0,1.785398,98e3c3a6c8865c0434d55a38347cb804432d52e62efeb5177ce4b26f1c35a424,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-68-general-relativity-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/general_relativity__demo-68-general-relativity-master-flagship.err.txt,7e56e466e522580b73e3932318cc921d84ddeffb7c94d402e4ae73233ee11c34,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
69,controllers,PASS,run,0,6.431595,f88eb6ef2f6c2ce1a11c4cd6664880b49a22c85486e91c5e4a1dec081383da1e,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.err.txt,2ddefa8a7e2e329ae1253651115fa5fb045093c0945474cbe303874a08f482fc,d6bcb715ef78f3fbb4345e486fa1ab8f3b37a4d18a611d13f806ac86aa6bc5b1,
70,standard_model,PASS,run,0,0.725383,22d96168011f931ec65be9e4526037ea35ef55c2107effd54bd42b6d55b9492a,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/standard_model__demo-70-higgs-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/standard_model__demo-70-higgs-master-flagship.err.txt,ad844111dd4380d463ae1ad2340c4c224d1b2d743d90640286efe1b2045cbb2f,c89620149a3f26388d03aa3885210e8e56cfab2074abb32e29de8d94eb4477e3,
71,foundations,PASS,run,0,0.215282,78bf2731adce3bdd46f7ac93c12c14f72890f7d41adbb4151b2dac9e234929d5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/foundations__demo-71-one-action-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/foundations__demo-71-one-action-master-flagship.err.txt,38575ffddee5e2ff4cad2bcf450f3666c2042650efbfb425f0bb81deeff9a843,b53ac8327fcac23156a6eda205dc95a4866f4244317f14b28a92b0495363c309,
72,sm,PASS,run,0,0.150087,a3fbbc7f14770ef32eb551ff70d69e2613429935741a9228b5175af4c22f5b1b,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/sm__demo-72-yukawa.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/sm__demo-72-yukawa.err.txt,1b1f193d4799b1b3d891a748d505dafe1cadab4600c4dfd4ebb86e900dc74a41,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
73,standard_model,PASS,run,0,0.170515,33514b94c635ef02f20ed4eaaf8dee9f01b6bf99dec80c9377d8d3a2920ea2a5,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/standard_model__demo-73-flavor-completion-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/standard_model__demo-73-flavor-completion-master-flagship.err.txt,c1e52e78a4631100ca5d06ef4060325369dd5e9f7753a505a9de09e0952f7075,d10597a140b1c7dc9c792266032e26b0fcb12fe1cda20e7da82aae08784a8378,
75,foundations,PASS,run,0,0.152313,25d17946394abb9bda0d483a7a2c86749104c75a5856bfbd5c0792fcdf7a19bc,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/foundations__demo-75-prediction-ledger-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/foundations__demo-75-prediction-ledger-master-flagship.err.txt,e6843e7edb5dd6295a099c4628618bf125ac80fa91ed1bff95d47eee8da55d60,b624c400c9f4ab788d13ec2687cb4fc177507ab33b7f583e1409e60dd3ecbfaf,
76,sm,PASS,run,0,0.217158,8cb834c2124473a177c7a5fd8a20a59035318876f903f8ab7b44eb62a231056f,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/sm__demo-76-primorial-yukawa-master-flagship.out.txt,audits/_outroot_tmp/GUM_BUNDLE_v30_20260121T025942Z/logs/sm__demo-76-primorial-yukawa-master-flagship.err.txt,e90b33887518243077876b25089929ed24f037a3345b3ab9a8132be2b363c65e,2a457bc6e8417388f848dafe56fb5197938a00c5dd8d5d94b284d16df88a0605,
