demo_id,domain,name,value,units,source_path,source_sha256,locator
33,standard_model,PMNS_abs_ALQ[2][1],0.5320144395475498,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,PMNS_abs_ALQ[2][1]
33,standard_model,PMNS_abs_ALQ[2][2],0.699208982670085,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,PMNS_abs_ALQ[2][2]
33,standard_model,SCFP.ablation.baseline_sizes.SU(2),1,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_sizes.SU(2)
33,standard_model,SCFP.ablation.baseline_sizes.SU(3),2,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_sizes.SU(3)
33,standard_model,SCFP.ablation.baseline_sizes.U(1),3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_sizes.U(1)
33,standard_model,SCFP.ablation.baseline_triple[0],137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_triple[0]
33,standard_model,SCFP.ablation.baseline_triple[1],107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_triple[1]
33,standard_model,SCFP.ablation.baseline_triple[2],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.baseline_triple[2]
33,standard_model,SCFP.ablation.drop_C2_sizes.SU(2),13,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_sizes.SU(2)
33,standard_model,SCFP.ablation.drop_C2_sizes.SU(3),15,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_sizes.SU(3)
33,standard_model,SCFP.ablation.drop_C2_sizes.U(1),14,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_sizes.U(1)
33,standard_model,SCFP.ablation.drop_C2_triple[0],101,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_triple[0]
33,standard_model,SCFP.ablation.drop_C2_triple[1],97,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_triple[1]
33,standard_model,SCFP.ablation.drop_C2_triple[2],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C2_triple[2]
33,standard_model,SCFP.ablation.drop_C3_sizes.SU(2),1,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_sizes.SU(2)
33,standard_model,SCFP.ablation.drop_C3_sizes.SU(3),2,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_sizes.SU(3)
33,standard_model,SCFP.ablation.drop_C3_sizes.U(1),3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_sizes.U(1)
33,standard_model,SCFP.ablation.drop_C3_triple[0],137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_triple[0]
33,standard_model,SCFP.ablation.drop_C3_triple[1],107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_triple[1]
33,standard_model,SCFP.ablation.drop_C3_triple[2],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C3_triple[2]
33,standard_model,SCFP.ablation.drop_C4_sizes.SU(2),1,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_sizes.SU(2)
33,standard_model,SCFP.ablation.drop_C4_sizes.SU(3),2,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_sizes.SU(3)
33,standard_model,SCFP.ablation.drop_C4_sizes.U(1),3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_sizes.U(1)
33,standard_model,SCFP.ablation.drop_C4_triple[0],137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_triple[0]
33,standard_model,SCFP.ablation.drop_C4_triple[1],107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_triple[1]
33,standard_model,SCFP.ablation.drop_C4_triple[2],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.ablation.drop_C4_triple[2]
33,standard_model,SCFP.lane_survivor_lists.SU(2)[0],107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.SU(2)[0]
33,standard_model,SCFP.lane_survivor_lists.SU(3)[0],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.SU(3)[0]
33,standard_model,SCFP.lane_survivor_lists.SU(3)[1],137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.SU(3)[1]
33,standard_model,SCFP.lane_survivor_lists.U(1)[0],103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.U(1)[0]
33,standard_model,SCFP.lane_survivor_lists.U(1)[1],107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.U(1)[1]
33,standard_model,SCFP.lane_survivor_lists.U(1)[2],137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lane_survivor_lists.U(1)[2]
33,standard_model,SCFP.lanes.SU(2).q,13,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(2).q
33,standard_model,SCFP.lanes.SU(2).residues[0],3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(2).residues[0]
33,standard_model,SCFP.lanes.SU(2).span[0],97,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(2).span[0]
33,standard_model,SCFP.lanes.SU(2).span[1],181,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(2).span[1]
33,standard_model,SCFP.lanes.SU(2).tau,0.3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(2).tau
33,standard_model,SCFP.lanes.SU(3).q,17,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(3).q
33,standard_model,SCFP.lanes.SU(3).residues[0],1,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(3).residues[0]
33,standard_model,SCFP.lanes.SU(3).span[0],97,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(3).span[0]
33,standard_model,SCFP.lanes.SU(3).span[1],181,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(3).span[1]
33,standard_model,SCFP.lanes.SU(3).tau,0.3,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.SU(3).tau
33,standard_model,SCFP.lanes.U(1).q,17,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).q
33,standard_model,SCFP.lanes.U(1).residues[0],1,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).residues[0]
33,standard_model,SCFP.lanes.U(1).residues[1],5,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).residues[1]
33,standard_model,SCFP.lanes.U(1).span[0],97,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).span[0]
33,standard_model,SCFP.lanes.U(1).span[1],181,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).span[1]
33,standard_model,SCFP.lanes.U(1).tau,0.31,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.lanes.U(1).tau
33,standard_model,SCFP.survivors.SU2,107,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.survivors.SU2
33,standard_model,SCFP.survivors.SU3,103,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.survivors.SU3
33,standard_model,SCFP.survivors.wU,137,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.survivors.wU
33,standard_model,SCFP.tau_common_delta_interval.delta_max,0.012,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_common_delta_interval.delta_max
33,standard_model,SCFP.tau_common_delta_interval.delta_min,-0.02,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_common_delta_interval.delta_min
33,standard_model,SCFP.tau_common_delta_interval.stable_count,33,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_common_delta_interval.stable_count
33,standard_model,SCFP.tau_robustness.SU(2).breaks,0,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(2).breaks
33,standard_model,SCFP.tau_robustness.SU(2).stable_count,20,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(2).stable_count
33,standard_model,SCFP.tau_robustness.SU(2).tau_max,0.318,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(2).tau_max
33,standard_model,SCFP.tau_robustness.SU(2).tau_min,0.28,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(2).tau_min
33,standard_model,SCFP.tau_robustness.SU(3).breaks,0,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(3).breaks
33,standard_model,SCFP.tau_robustness.SU(3).stable_count,32,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(3).stable_count
33,standard_model,SCFP.tau_robustness.SU(3).tau_max,0.311,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(3).tau_max
33,standard_model,SCFP.tau_robustness.SU(3).tau_min,0.28,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.SU(3).tau_min
33,standard_model,SCFP.tau_robustness.U(1).breaks,0,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.U(1).breaks
33,standard_model,SCFP.tau_robustness.U(1).stable_count,21,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.U(1).stable_count
33,standard_model,SCFP.tau_robustness.U(1).tau_max,0.33,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.U(1).tau_max
33,standard_model,SCFP.tau_robustness.U(1).tau_min,0.29,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,SCFP.tau_robustness.U(1).tau_min
33,standard_model,Sbar,43.375,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,Sbar
33,standard_model,alpha_em,0.0072992700729927005,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alpha_em
33,standard_model,alpha_s,0.11764705882352941,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alpha_s
33,standard_model,alq.CKM_abs[0][0],0.974920242253216,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[0][0]
33,standard_model,alq.CKM_abs[0][1],0.22251918334516066,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[0][1]
33,standard_model,alq.CKM_abs[0][2],0.003966646988761312,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[0][2]
33,standard_model,alq.CKM_abs[1][0],0.22237868876055417,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[1][0]
33,standard_model,alq.CKM_abs[1][1],0.9740361858770324,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[1][1]
33,standard_model,alq.CKM_abs[1][2],0.04244086930377076,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[1][2]
33,standard_model,alq.CKM_abs[2][0],0.00884533945460866,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[2][0]
33,standard_model,alq.CKM_abs[2][1],0.04169798131236023,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[2][1]
33,standard_model,alq.CKM_abs[2][2],0.9990911061181592,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.CKM_abs[2][2]
33,standard_model,alq.PMNS_abs[0][0],0.822182783714213,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[0][0]
33,standard_model,alq.PMNS_abs[0][1],0.5493649725428604,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[0][1]
33,standard_model,alq.PMNS_abs[0][2],0.14904226617617444,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[0][2]
33,standard_model,alq.PMNS_abs[1][0],0.30975479899038894,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[1][0]
33,standard_model,alq.PMNS_abs[1][1],0.6443281485826059,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[1][1]
33,standard_model,alq.PMNS_abs[1][2],0.6992089826700849,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[1][2]
33,standard_model,alq.PMNS_abs[2][0],0.4775640634159684,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[2][0]
33,standard_model,alq.PMNS_abs[2][1],0.5320144395475498,,demos/standard_model/demo-33-first-principles-standard-model-sm28-closure/demo33_cert_bundle_2026-01-21T011423Z/outputs/sm_outputs_pure.json,86c5f869498d9f1c0b514a855e5365bd8928869bf09ebe1ee58caa0d695a1777,alq.PMNS_abs[2][1]
